is_rumor,thread,in_reply_tweet,event,text,tweet_id,is_source_tweet,in_reply_user,user_id,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,hasperiod,number_punct,negativewordcount,positivewordcount,sentimentscore
0,524966596897685504,5.249706628601651e+17,ottawashooting,@ShaneChesley @HuffPostCanada stunned is how I feel,524975547651489792,0,2228390514.0,24123074,0,0,0,2,516,0,599,1322,0,0,0,0,0.0
0,524966946467749888,,ottawashooting,I admire the way Canadians are responding to the #ottawashooting. Keeping the focus on the victims rather than the perpetrators.,524966946467749888,1,,147090647,1,312,313,0,4931,0,906,859,2,3,0,1,0.0
0,524966946467749888,5.249669464677499e+17,ottawashooting,@waltandperry @lustyfan Deutsch Lernen mit http://t.co/kT9LrG4jFr,524967392372617217,0,147090647.0,2824412862,0,0,0,2,6537,0,705,2001,1,7,0,0,0.0
0,524966946467749888,5.249669464677499e+17,ottawashooting,"@waltandperry this is what terrorist want to exploit, they focus to kill while civilised ppl focus to save victims,",524968371461160960,0,147090647.0,475564943,0,0,1,1,3219,0,33,31,0,2,0,0,0.0
0,524966946467749888,5.249669464677499e+17,ottawashooting,@waltandperry Probably one of the many differences between Canadian and US-mentality. No offense :-S,524970963474337792,0,147090647.0,200172076,0,2,1,1,1251,0,77,131,1,4,0,0,0.125
0,524966946467749888,5.249709634743378e+17,ottawashooting,@ItsMeIsibalo None taken. That's precisely what stood out to me:),524971404073398273,0,200172076.0,147090647,0,1,1,1,4912,0,904,859,1,4,0,0,0.45
0,524966946467749888,5.249669464677499e+17,ottawashooting,I would caution that it may be because we don't know who it was @waltandperry @James_J_Gordon,524973348007448577,0,147090647.0,762932918,0,0,0,2,4680,0,335,1215,0,3,0,0,0.0
0,524966946467749888,5.249733480074486e+17,ottawashooting,@_G2theB_ @waltandperry @James_J_Gordon That hasn't stopped CNN from speculating on the shooters. Their coverage is shameful!,524973864347254784,0,762932918.0,292607885,0,0,1,3,717,0,119,298,1,8,0,0,0.0
0,524966946467749888,5.249669464677499e+17,ottawashooting,"@waltandperry @Thomas_Howden Not to overwhelm with my Canadian cynicism, but it could be because the perpetrators are unknown.",524974426094587904,0,147090647.0,421365867,0,0,0,2,17477,0,108,147,1,3,0,0,-0.1
0,524966946467749888,5.249669464677499e+17,ottawashooting,@waltandperry @Nunavut_Tweeter Am very sad to hear of today's events.,524974608013737984,0,147090647.0,33316854,0,0,1,2,17726,0,2438,1697,1,3,1,0,-0.65
0,524966946467749888,5.249669464677499e+17,ottawashooting,@waltandperry Preserving the dead rather then helping the survivers?,524974621037064192,0,147090647.0,18553655,0,0,0,1,261,0,12,85,0,1,0,0,-0.2
0,524966946467749888,5.249733480074486e+17,ottawashooting,@_G2theB_ @James_J_Gordon Yes. Y'all are being responsible and waiting for confirmation of who's behind the attacks before assigning blame!,524985875495936000,0,762932918.0,147090647,0,0,1,2,4913,0,904,859,1,9,0,0,-0.15
0,524966946467749888,5.249669464677499e+17,ottawashooting,"@waltandperry you ""honor"" victims by PUNISHING perpetrators.  Something that the weak never learn.",524986178194665472,0,147090647.0,21860719,0,0,0,1,95,0,5,32,2,4,0,0,-0.375
0,524966946467749888,5.249669464677499e+17,ottawashooting,@waltandperry @PragmaticDoc There's a lot to admire about Canadians.,524989157676838913,0,147090647.0,177332296,0,0,1,2,3125,0,91,98,1,2,0,1,0.0
0,524966946467749888,5.249669464677499e+17,ottawashooting,@waltandperry http://t.co/CYzuF678bR,524990127345790976,0,147090647.0,224403587,0,0,0,1,6834,0,624,377,1,8,0,0,0.0
0,524966946467749888,5.24974608013738e+17,ottawashooting,@lamoureuxr @waltandperry Indeed. I am speechless.,525003935015108608,0,33316854.0,16798035,0,0,0,2,43551,0,3286,203,2,2,0,0,0.0
0,524966946467749888,5.249669464677499e+17,ottawashooting,"@waltandperry We're surprisingly good at that, honestly. We very rarely go all balls deep about the killer and ignore the victim.",525008322123284480,0,147090647.0,350958595,0,0,0,1,1011,0,14,101,2,4,0,1,0.25375
0,524966946467749888,5.249669464677499e+17,ottawashooting,@waltandperry @MrsWendyAnn disagree.  Focus should be on both.  Have to prevent this from happening again and do so by knowing the enemy,525015379970883584,0,147090647.0,2800621519,0,1,0,2,760,0,33,54,2,2,0,0,0.0
0,524966946467749888,5.249669464677499e+17,ottawashooting,@waltandperry Congrats on your 250★ tweet! http://t.co/Ns56Bmy1U3,525048174327508993,0,147090647.0,404460410,0,0,0,1,1129736,0,8543,0,1,13,0,0,0.0
0,524967231902318592,,ottawashooting,Our thoughts and prayers are with those affected by the shootings in Ottawa. Stay safe! #PrayForOttawa,524967231902318592,1,,19737638,1,219,185,0,7015,1,86939,589,1,3,0,0,0.625
0,524967231902318592,5.249672319023186e+17,ottawashooting,“@BauerHockey: Our thoughts and prayers are with those affected by the shootings in Ottawa. Stay safe! #PrayForOttawa”,524971364533678081,0,19737638.0,506473795,1,0,1,1,3411,0,394,426,1,4,0,0,0.625
0,524967510563889152,,ottawashooting,"Thinking of Layton's words: ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" #ottawashooting",524967510563889152,1,,93652764,1,195,119,0,1569,0,288,244,3,8,0,2,0.26
0,524967510563889152,5.2496751056388915e+17,ottawashooting,@logicdog  Still a great dream. We need to LIVE it into reality.,524971610554773504,0,93652764.0,2526362149,0,0,1,1,20,0,13,12,2,2,0,1,0.4681818181818182
0,524967510563889152,5.249716105547735e+17,ottawashooting,"@REVLESSGREG @logicdog follow that war money kid,  you'll find happiness right behind the dead bodies",524972276778016768,0,2526362149.0,47279279,0,0,0,2,1458,0,376,899,0,2,0,0,0.0964285714285714
0,524967510563889152,5.2496751056388915e+17,ottawashooting,@logicdog http://t.co/CYzuF678bR,524990027739443202,0,93652764.0,224403587,0,0,0,1,6834,0,627,377,1,8,0,0,0.0
0,524967572689522688,,ottawashooting,"According to http://t.co/xmWnRiLCAP's 2014-15 GM Survey, Kobe is the 3rd best shooting guard.
http://t.co/d2imqp69Yz http://t.co/D8FvUFWMnI",524967572689522688,1,,14498713,0,150,150,0,120043,0,278893,445,4,30,0,0,0.5
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation is he going to tell them to F off too,524967916136308738,0,14498713.0,2738988725,0,1,1,1,1210,0,173,509,0,0,0,0,0.0
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation and still 40th huh?,524967941155356674,0,14498713.0,217189096,0,0,0,1,2480,0,118,351,0,3,0,0,0.0
0,524967572689522688,5.249675726895227e+17,ottawashooting,@lakersnation who the hell topped mamba,524967952001794049,0,14498713.0,2764890471,0,0,0,1,153,0,26,118,0,0,0,0,0.0
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation lets go by stats not surveys,524968066946314242,0,14498713.0,99430774,0,0,0,1,80699,0,2139,827,0,0,0,0,0.0
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation lies. he is #1,524968068536356865,0,14498713.0,331317919,0,0,0,1,5498,0,572,324,1,3,0,0,0.0
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation 3rd best? Who the hell are those 2?,524968160311513088,0,14498713.0,301242268,0,0,0,1,1745,0,180,158,0,4,0,0,0.5
0,524967572689522688,5.249675726895227e+17,ottawashooting,"@LakersNation let me guess james harden is better lmao, a dude who cant play defense and jumpshot is no where near as pure",524968162727825408,0,14498713.0,2793373839,0,0,2,1,68,0,14,416,0,1,0,0,0.3535714285714286
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation much better can live with that better than 40th,524968231266959360,0,14498713.0,474671903,0,0,0,1,11914,0,318,348,0,2,0,0,0.37878787878787873
0,524967572689522688,5.249681627278254e+17,ottawashooting,"@john23992399 @LakersNation Even Ronnie Price D is better than him! Oh wait, James Haren has no D at all!",524968421121740800,0,2793373839.0,301242268,0,0,0,2,1743,0,180,158,0,11,0,0,0.78125
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation James harden only possible one ahead of him,524968560066826240,0,14498713.0,395643083,0,0,0,1,14064,0,546,366,0,0,0,0,0.0
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation prob more reasonable than the ESPN result.,524968921040838656,0,14498713.0,34064684,0,0,0,1,49,0,11,93,1,1,0,0,0.35
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation thats not bad for the 40 th best player😐 smh,524968938397261824,0,14498713.0,544814813,0,0,0,1,2618,0,29,55,0,2,1,0,0.6749999999999999
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation @nagyo58,524969630063161345,0,14498713.0,2825883712,0,0,0,2,117,0,17,183,0,2,0,0,0.0
0,524967572689522688,5.249675726895227e+17,ottawashooting,"“@LakersNation: According to http://t.co/zaeilWYU6J's 2014-15 GM Survey, Kobe 3rd best SG."" But 40th best player by ESPN? Mindfuck",524970262718980097,0,14498713.0,28473070,0,1,0,1,1756,0,93,147,2,22,0,0,0.6666666666666666
0,524967572689522688,5.249675726895227e+17,ottawashooting,Seems legit for the 40th best player in the NBA. Maybe even a bit high. @LakersNation,524971877815439361,0,14498713.0,1426533098,0,0,0,1,1262,0,25,165,2,4,0,0,0.58
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation but Abbott tells me he's the 40th best player,524974873429676033,0,14498713.0,394797662,0,0,0,1,2310,0,43,429,0,3,0,0,1.0
0,524967572689522688,5.249675726895227e+17,ottawashooting,"“@LakersNation: According to http://t.co/PUbyww60nl's 2014-15 GM Survey, Kobe is the 3rd best shooting guard.."" who's better besides harden?",524975793932234752,0,14498713.0,2424877742,0,1,0,1,2086,0,106,87,3,23,0,0,0.5
0,524967572689522688,5.249675726895227e+17,ottawashooting,@LakersNation I can live with it. Lets let him play and see what happens. That opener will be a doozy,524976022794809344,0,14498713.0,2255786430,0,0,0,1,15763,0,286,805,2,2,0,0,0.13636363636363635
0,524967631171117056,,ottawashooting,"Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded.  #ParliamentHill #Ottawa http://t.co/vGsuHQqadi""",524967631171117056,1,,106788285,2,148,16,0,9320,0,2341,1833,3,10,0,1,0.1
0,524967631171117056,5.2496763117111706e+17,ottawashooting,@PTadros_RC Is it the best idea to be sharing this? Gunmen are still at large and risks remain.,524973363224002560,0,106788285.0,514825795,0,0,1,1,252,0,23,677,1,3,0,0,0.6071428571428571
0,524967631171117056,5.2497336322400256e+17,ottawashooting,"@40oz__ @PTadros_RC That's what I was about to say. Bad idea to share on the Internet, people!",524978367381401602,0,514825795.0,46225184,0,0,0,2,414,0,64,69,1,9,1,0,-0.8749999999999998
0,524967811081195520,,ottawashooting,"Our phone lines are open 24/7 for your use, if you need someone to talk to.  613-238-3311 #Ottawa",524967811081195520,1,,564807258,1,152,13,0,4156,0,2108,2020,1,19,0,0,0.0
0,524967811081195520,5.249678110811955e+17,ottawashooting,"“@DistressCentreO: Our phone lines are open 24/7 for your use, if you need someone to talk to.  613-238-3311 #Ottawa” #ocsb",524969685801238528,0,564807258.0,831603109,2,15,1,1,533,0,747,497,1,21,0,0,0.0
0,524968185016360960,,ottawashooting,"#Leafs Joffrey Lupul praises officers in Ottawa, as team remains in lock down http://t.co/OPooNxTsiv http://t.co/yBjIu2JaaP",524968185016360960,1,,27947088,1,112,142,0,39109,1,301553,643,2,13,1,0,-0.15555555555555559
0,524968185016360960,5.2496818501636096e+17,ottawashooting,.@hockeynight at a time like this do we really need to know what a hockey player thinks?,524969747923083264,0,27947088.0,307257945,0,0,0,1,14152,0,2593,718,1,2,0,1,0.2
0,524968185016360960,5.2496974792308326e+17,ottawashooting,"@ojazeera @hockeynight Why not? He's just as entitled to voice himself, as are you. #inappropriatescorn",524970967387611139,0,307257945.0,2464875182,1,0,2,2,18,0,10,14,1,5,0,0,0.0
0,524968185016360960,5.2496818501636096e+17,ottawashooting,"@hockeynight take down. Have people not been told NOT to post pictures of police, military positioning?",524972221404807168,0,27947088.0,48809482,0,1,0,1,201,0,36,185,1,3,1,0,-0.1277777777777778
0,524968185016360960,5.2496974792308326e+17,ottawashooting,"@ojazeera @hockeynight I agree, this is Canada, everyone is able voice their opinions, whether they're just a hockey player or not.",524972826407993345,0,307257945.0,525723368,0,0,0,2,364,0,8,175,1,5,0,0,0.5
0,524968185016360960,5.2496818501636096e+17,ottawashooting,@hockeynight there pictures are all over the news.. I highly doubt the ppl who did the shootings are watching TV or are tweeting.. #wakeup,524975823682826240,0,27947088.0,1647991622,1,0,1,1,696,0,29,157,4,5,0,0,0.16
0,524968185016360960,5.249722214048072e+17,ottawashooting,@DrJamesNaismith @hockeynight does that look like police/military to you?,524975928443936768,0,48809482.0,586149146,0,0,0,2,12329,0,747,1465,0,2,0,1,0.0
0,524968185016360960,5.2496818501636096e+17,ottawashooting,"@hockeynight The man (not the hockey player) is giving praise to police in their handling of the situation.In this day and age, I welcome it",524976189979361280,0,27947088.0,2237873221,0,0,0,1,627,0,175,265,1,4,0,0,0.8
0,524968185016360960,5.249759284439368e+17,ottawashooting,"@Kasrth @hockeynight I'm looking at a 4"" screen. Bunch of people in dark clothes. Post all the pictures you want, when the area is secure.",524982539304574977,0,586149146.0,48809482,0,0,0,2,201,0,36,185,3,7,0,0,0.125
0,524968185016360960,5.2496818501636096e+17,ottawashooting,@hockeynight leafs stay at the westin,524982919098802176,0,27947088.0,292041890,0,0,0,1,919,0,39,229,0,0,0,0,0.0
0,524968185016360960,5.24982539304575e+17,ottawashooting,"@DrJamesNaismith well if you're looking at a 4"" screen maybe it's best you don't jump to conclusions?",524983164977303552,0,48809482.0,586149146,0,0,0,1,12329,0,747,1465,0,6,0,0,1.0
0,524968185016360960,5.2498316497730355e+17,ottawashooting,@Kasrth what's the fucking need to see anything until we figure it out... So twitter detectives can jump to conclusions? Fuck off.,524983568146386944,0,586149146.0,48809482,0,0,0,1,201,0,36,185,4,6,0,0,-0.5
0,524968293577158656,,ottawashooting,The powerful War Memorial mouth-to-mouth image being shared is by @OttawaCitizen's Wayne Cuddington. #ottnews #ottawa http://t.co/FcSGb097G9,524968293577158656,1,,111044562,2,166,32,1,2365,0,627,329,2,15,0,0,0.3
0,524968293577158656,5.2496829357715866e+17,ottawashooting,@darioayalaphoto @OttawaCitizen so sad to see this happening in Ottawa,524968981116223488,0,111044562.0,505280930,0,0,0,2,560,0,449,361,0,0,1,0,-0.5
0,524968293577158656,5.2496829357715866e+17,ottawashooting,@darioayalaphoto @OttawaCitizen yeah. ....emergency response workers are asking to respect victims and families by NOT posting photos.,524969191573815296,0,111044562.0,428309839,0,0,3,2,645,0,47,80,6,6,0,0,0.0
0,524968293577158656,5.2496829357715866e+17,ottawashooting,@darioayalaphoto @TnucTew @OttawaCitizen I hope the whole of Islam is proud of its religion.Evil pure evil.,524970386673647616,0,111044562.0,352560642,0,0,1,3,2102,0,863,1996,2,2,0,2,0.05357142857142855
0,524968293577158656,5.2496829357715866e+17,ottawashooting,@darioayalaphoto @SNJeffBlair @OttawaCitizen Even more remarkable is this is a private citizen giving CPR....,524972176248942592,0,111044562.0,1051623126,0,0,1,3,1462,0,70,252,4,4,0,0,0.4166666666666667
0,524968293577158656,5.2496829357715866e+17,ottawashooting,"@darioayalaphoto @SNJeffBlair @OttawaCitizen i feel so sad for those people doing everything they can to save his life, feel so sad for him",524972749002121217,0,111044562.0,81983387,0,0,0,3,12283,0,408,710,0,1,1,0,-0.5
0,524968293577158656,5.249721762489426e+17,ottawashooting,"@ronsplace2006 @darioayalaphoto @SNJeffBlair @OttawaCitizen thats how we are as Canadians, we do everything we can and never give up",524973040074240002,0,1051623126.0,81983387,0,0,0,4,12283,0,408,710,0,5,0,0,0.0
0,524968293577158656,5.2496829357715866e+17,ottawashooting,@darioayalaphoto @SNJeffBlair @OttawaCitizen     Sad Day in Canada,524976326449852416,0,111044562.0,246218023,0,0,0,3,424,0,12,50,0,0,1,0,-0.5
0,524968293577158656,5.2496829357715866e+17,ottawashooting,"@darioayalaphoto @karensd @OttawaCitizen Based on bags thrown to the side, these look like passersby rather than paramedics on duty.",524976353222098944,0,111044562.0,480623325,0,0,0,3,572,0,306,1002,1,2,0,1,0.0
0,524968330172850177,,ottawashooting,Follow our live coverage of the shootings in Ottawa here: http://t.co/rmEiEdAcH3 #ottawashooting http://t.co/GBHLM8pWGp,524968330172850177,1,,8736882,1,127,37,0,249295,1,542978,415,2,14,0,0,0.13636363636363635
0,524968330172850177,5.249683301728502e+17,ottawashooting,“@globeandmail: Follow our live coverage of the shootings in Ottawa here: http://t.co/maKudfNbRa #ottawashooting http://t.co/txigCtdb7P”,524969211547103233,0,8736882.0,134240162,1,0,0,1,253124,0,9297,6185,2,14,0,0,0.13636363636363635
0,524968330172850177,5.249683301728502e+17,ottawashooting,@globeandmail Thank goodness - Ottawa @NHL @hockeynight game postponed tonite,524975567914160129,0,8736882.0,137532637,0,0,0,3,2970,0,670,1621,0,1,0,0,-0.4
0,524968330172850177,5.249683301728502e+17,ottawashooting,@globeandmail =Live coverage(www,524978556385132544,0,8736882.0,43369293,0,0,0,1,17202,0,132,489,0,1,0,0,0.13636363636363635
0,524968330172850177,5.249683301728502e+17,ottawashooting,@globeandmail a sad day in our history.  http://t.co/RY6zAu8969,525030997453471745,0,8736882.0,477701937,0,0,0,1,5137,0,988,1010,2,11,1,0,-0.5
0,524968466559033345,,ottawashooting,Sending love to the people of Ottawa. Be safe everyone. xoxoxo,524968466559033345,1,,21362105,0,224,480,0,9858,1,479038,1485,2,2,0,1,0.5
0,524968466559033345,5.2496846655903334e+17,ottawashooting,@teganandsara May the good lord protect them....,524968646947643394,0,21362105.0,1433475794,0,0,0,1,8971,0,379,385,4,4,0,1,0.7
